B17001_002E,state,place,year
253,19,35265,2020
56,19,35310,2020
18,19,35445,2020
3,19,35490,2020
104,19,35580,2020
171,19,35670,2020
10,19,35715,2020
0,19,35760,2020
792,19,35940,2020
0,19,36030,2020
60,19,36345,2020
59,19,36390,2020
66,19,36480,2020
6,19,36660,2020
15,19,36705,2020
178,19,36840,2020
9,19,36885,2020
8,19,36975,2020
79,19,37155,2020
23,19,37200,2020
16,19,37290,2020
5,19,37335,2020
32,19,37425,2020
107,19,37470,2020
115,19,37515,2020
650,19,37560,2020
75,19,37605,2020
0,19,37875,2020
104,19,37920,2020
165,19,38010,2020
1,19,38055,2020
486,19,38100,2020
1435,19,38280,2020
55,19,38415,2020
10,19,38460,2020
18955,19,38595,2020
470,19,38640,2020
38,19,38820,2020
0,19,38955,2020
14,19,34995,2020
44,19,39000,2020
0,19,39135,2020
10,19,39180,2020
25,19,39225,2020
31,19,39405,2020
315,19,39450,2020
89,19,39585,2020
43,19,39675,2020
1104,19,39765,2020
36,19,39855,2020
9,19,39900,2020
168,19,40170,2020
11,19,40215,2020
67,19,40260,2020
76,19,40350,2020
31,19,40395,2020
156,19,40440,2020
29,19,40665,2020
570,24,40200,2020
27,24,40700,2020
259,24,41025,2020
336,24,41125,2020
0,24,41175,2020
1854,24,41250,2020
790,24,41475,2020
759,24,41500,2020
0,24,41700,2020
168,24,42325,2020
302,24,42350,2020
11,24,42450,2020
1,24,42550,2020
0,24,42575,2020
755,24,42875,2020
0,24,42950,2020
35,24,43100,2020
355,24,43200,2020
0,24,43280,2020
8,24,43475,2020
101,24,43500,2020
10,24,43725,2020
825,24,43900,2020
333,24,44325,2020
298,24,44350,2020
36,24,44450,2020
0,24,44525,2020
18,24,44715,2020
484,24,44817,2020
880,24,44975,2020
4191,24,45325,2020
176,24,45400,2020
4166,24,45525,2020
766,24,45550,2020
1888,24,45650,2020
177,24,45750,2020
837,24,45825,2020
2468,24,45900,2020
184,24,46075,2020
192,24,46150,2020
23,24,46250,2020
636,24,46375,2020
129,24,46400,2020
230,24,46475,2020
0,24,46650,2020
1546,24,46725,2020
34,24,46800,2020
221,24,47040,2020
639,24,47125,2020
0,24,47250,2020
0,24,47275,2020
2904,24,47450,2020
47,24,47525,2020
304,24,47875,2020
215,24,48025,2020
41,24,48775,2020
160,24,48800,2020
66,26,73420,2020
595,26,73560,2020
15,26,73660,2020
73,26,73730,2020
2,26,74120,2020
933,26,74200,2020
41,26,74380,2020
60,26,74740,2020
8007,26,74900,2020
3191,26,74960,2020
7,26,74975,2020
587,26,74980,2020
596,26,75100,2020
811,26,75140,2020
167,26,75220,2020
215,26,75280,2020
465,26,75420,2020
63,26,75620,2020
1192,26,75700,2020
158,26,75820,2020
154,26,75860,2020
305,26,76120,2020
336,26,76220,2020
36,26,76240,2020
185,26,76380,2020
102,26,76420,2020
12776,26,76460,2020
88,26,76500,2020
199,26,76560,2020
188,26,76720,2020
8,26,76820,2020
2722,26,76960,2020
85,26,77420,2020
14,26,77600,2020
329,26,77700,2020
56,26,77860,2020
259,26,78140,2020
9050,26,79000,2020
566,26,79120,2020
120,26,79160,2020
833,26,79240,2020
72,26,79600,2020
2,26,79680,2020
143,26,79720,2020
1248,26,79760,2020
73,26,80200,2020
1497,26,80340,2020
1323,26,80420,2020
6,26,80480,2020
173,26,80660,2020
4116,26,80700,2020
52,26,80720,2020
42,26,80820,2020
55,26,80960,2020
62,26,81020,2020
38,26,81040,2020
33,35,58980,2020
57,35,59120,2020
2734,35,59260,2020
324,35,59540,2020
0,35,59750,2020
63,35,59820,2020
0,35,59840,2020
197,35,59950,2020
108,35,60000,2020
0,35,60170,2020
170,35,60205,2020
0,35,60310,2020
4,35,60327,2020
0,35,60730,2020
135,35,60870,2020
216,35,61010,2020
77,35,61220,2020
0,35,61675,2020
311,35,61710,2020
1561,35,62060,2020
23,35,62200,2020
0,35,62270,2020
0,35,62295,2020
43,35,62340,2020
245,35,62620,2020
155,35,62760,2020
0,35,62900,2020
0,35,63110,2020
1084,35,63145,2020
16,35,63168,2020
72,35,63250,2020
8229,35,63460,2020
241,35,63530,2020
0,35,63660,2020
267,35,64230,2020
24,35,64370,2020
0,35,64440,2020
175,35,64900,2020
9513,35,64930,2020
0,35,65000,2020
32,35,65070,2020
951,35,65210,2020
590,35,65280,2020
0,35,65560,2020
120,35,65595,2020
537,35,65840,2020
0,35,65910,2020
0,35,66120,2020
8,35,66330,2020
0,35,66400,2020
22,35,66540,2020
28,35,66765,2020
3,35,66890,2020
6,35,66960,2020
570,35,67450,2020
151,35,67520,2020
279,04,62420,2020
310,04,62700,2020
2452,04,62910,2020
240,04,63050,2020
40,04,63260,2020
7227,04,63470,2020
685,04,63540,2020
66,04,63610,2020
20,04,63820,2020
57,04,63960,2020
8437,04,64210,2020
230,04,64310,2020
343,04,64590,2020
489,04,64650,2020
17134,04,65000,2020
40,04,65167,2020
769,04,65280,2020
1127,04,65350,2020
91,04,65400,2020
19,04,65420,2020
937,04,65490,2020
607,04,65780,2020
483,04,66190,2020
115,04,66260,2020
1727,04,66470,2020
0,04,66540,2020
5045,04,66820,2020
1753,04,66845,2020
224,04,67295,2020
1130,04,67800,2020
0,04,67920,2020
37,04,68010,2020
3303,04,68080,2020
55,04,68220,2020
275,04,68670,2020
2157,04,68850,2020
332,04,68990,2020
157,04,69060,2020
192,04,69130,2020
173,04,62362,2020
249,04,69480,2020
111,04,69585,2020
148,04,69872,2020
160,04,70040,2020
0,04,70175,2020
1148,04,70240,2020
3782,04,70320,2020
1707,04,70355,2020
48,04,70460,2020
1055,04,70530,2020
47,04,71020,2020
38,04,71160,2020
0,04,71220,2020
0,04,71230,2020
607,04,71300,2020
10515,04,71510,2020
109,04,71642,2020
356,04,71650,2020
0,34,17260,2020
28,34,17410,2020
130,34,17530,2020
98,34,17590,2020
0,34,17815,2020
21,34,17890,2020
175,34,18010,2020
89,34,18040,2020
1796,34,18070,2020
167,34,18148,2020
83,34,18151,2020
901,34,18400,2020
1111,34,18490,2020
20,34,18632,2020
1032,34,19130,2020
25,34,19150,2020
20,34,19330,2020
393,34,19360,2020
11553,34,19390,2020
1,34,19490,2020
506,34,19510,2020
0,34,19690,2020
1118,34,19840,2020
1536,34,19900,2020
638,34,20020,2020
744,34,20350,2020
19244,34,21000,2020
547,34,21120,2020
55,34,21240,2020
1886,34,21300,2020
21,34,21420,2020
243,34,21450,2020
30,34,21473,2020
2851,34,21480,2020
147,34,21510,2020
31,34,21540,2020
257,34,21570,2020
9,34,21660,2020
37,34,21840,2020
38,34,21870,2020
173,34,22440,2020
1593,34,22470,2020
77,34,22530,2020
1634,34,22560,2020
20,34,22740,2020
198,34,22860,2020
59,34,22890,2020
93,34,22950,2020
36,34,23250,2020
268,34,23310,2020
16,34,23340,2020
0,34,23610,2020
620,34,23640,2020
608,34,23700,2020
254,34,23820,2020
829,34,23910,2020
148,34,23940,2020
533,34,24030,2020
449,34,24180,2020
0,34,24285,2020
153,34,24300,2020
10,34,24360,2020
3551,34,24420,2020
339,34,24930,2020
230,34,24965,2020
123,34,24990,2020
1094,34,25020,2020
187,34,25050,2020
1826,34,25200,2020
93,34,25350,2020
0,34,25590,2020
4575,34,25770,2020
251,34,25800,2020
0,34,26010,2020
138,34,26070,2020
373,34,26100,2020
288,34,26220,2020
3992,34,26340,2020
262,34,26520,2020
75,34,26550,2020
395,34,26610,2020
321,34,26640,2020
1576,34,26820,2020
324,34,26902,2020
101,34,27030,2020
294,34,27060,2020
2,34,27360,2020
96,34,27390,2020
306,34,27840,2020
441,34,27995,2020
0,34,28020,2020
4,34,28140,2020
65,34,28250,2020
0,34,28380,2020
2,34,28470,2020
306,34,28620,2020
1524,34,28650,2020
5331,34,28680,2020
992,34,28710,2020
251,34,28770,2020
367,34,28800,2020
0,34,28920,2020
628,34,29070,2020
166,34,29220,2020
173,34,29370,2020
1719,34,29430,2020
122,34,29460,2020
5,34,29520,2020
0,34,29940,2020
23,34,30060,2020
363,34,30150,2020
2850,34,30210,2020
128,34,30270,2020
30,34,30390,2020
1139,34,30420,2020
77,34,30540,2020
863,34,30570,2020
281,34,30738,2020
0,34,30810,2020
51,34,30840,2020
40,34,31110,2020
0,34,31170,2020
488,34,31320,2020
138,34,31410,2020
1119,34,31470,2020
251,34,31500,2020
361,34,31620,2020
329,34,31880,2020
375,34,31920,2020
78,34,32220,2020
3656,34,32250,2020
3,34,32310,2020
900,34,32415,2020
371,34,32418,2020
198,34,32424,2020
273,34,32910,2020
0,34,33030,2020
199,34,33090,2020
87,34,33150,2020
3,34,33690,2020
38,34,34200,2020
962,34,34470,2020
2,34,34530,2020
361,34,34890,2020
40846,34,36000,2020
27,34,36120,2020
19,34,36150,2020
5,34,36300,2020
2036,34,36480,2020
0,34,36484,2020
3602,34,36510,2020
769,34,36570,2020
390,34,36660,2020
1134,34,36690,2020
100,34,36720,2020
706,34,36810,2020
22,34,36930,2020
214,34,36960,2020
132,34,37110,2020
159,34,37560,2020
248,34,37680,2020
438,34,37710,2020
205,34,37770,2020
198,34,38040,2020
2,34,38296,2020
15757,34,38580,2020
258,34,38610,2020
3,34,38670,2020
525,34,38700,2020
14,34,39045,2020
626,34,39120,2020
109,34,39210,2020
218,34,39360,2020
67,34,39390,2020
320,34,39420,2020
134,34,39570,2020
8,34,39600,2020
93,34,39630,2020
181,34,39750,2020
0,34,39810,2020
35,34,39870,2020
59,34,39883,2020
242,34,39885,2020
1143,34,39900,2020
253,34,39910,2020
184,34,39916,2020
53,34,39990,2020
296,34,40020,2020
117,34,40140,2020
264,34,40290,2020
177,34,40320,2020
3412,34,40350,2020
2829,34,40440,2020
171,34,40530,2020
799,34,40680,2020
67,34,40770,2020
0,34,40990,2020
23,34,41010,2020
2820,34,41100,2020
5499,34,41310,2020
38,34,41370,2020
225,34,41400,2020
90,34,41495,2020
21,34,41700,2020
260,34,42180,2020
84,34,42390,2020
8,34,38430,2020
775,34,42420,2020
58,34,42450,2020
679,34,42510,2020
1004,34,42540,2020
392,34,42630,2020
134,34,42840,2020
194,34,42930,2020
158,34,43050,2020
14,34,43380,2020
1090,34,43620,2020
304,34,43890,2020
7,34,43980,2020
6,34,44010,2020
485,34,44100,2020
197,34,44280,2020
0,34,44345,2020
205,34,44430,2020
638,34,44520,2020
0,34,44670,2020
273,34,44820,2020
548,34,44880,2020
46,34,45210,2020
83,34,45330,2020
173,34,45450,2020
524,34,45480,2020
557,34,45510,2020
469,34,45690,2020
25,34,45780,2020
114,34,45870,2020
1370,34,45900,2020
107,34,46110,2020
48,34,46260,2020
29,34,46470,2020
20,34,46590,2020
44,34,46620,2020
3628,34,46680,2020
128,34,46710,2020
0,34,46980,2020
3,34,47006,2020
95,34,47130,2020
365,34,47190,2020
0,34,47380,2020
0,34,47524,2020
307,34,47610,2020
164,34,47700,2020
498,34,47895,2020
41,34,48030,2020
123,34,48210,2020
1646,34,48300,2020
25,34,48450,2020
99,34,48480,2020
104,34,48510,2020
257,34,48690,2020
584,34,48750,2020
0,34,48840,2020
35,34,48930,2020
0,34,49200,2020
34,34,49290,2020
189,34,49440,2020
1229,34,49560,2020
255,34,49680,2020
6,34,49740,2020
402,34,49920,2020
0,34,50010,2020
0,34,50040,2020
36,34,50100,2020
436,34,50130,2020
70955,34,51000,2020
197,20,47075,2020
70,20,47150,2020
905,20,47225,2020
8,20,47350,2020
2,20,47425,2020
110,20,47600,2020
47,20,47875,2020
0,20,47975,2020
10,20,48025,2020
31,20,48125,2020
25,20,48225,2020
23,20,48275,2020
11,20,48300,2020
2,20,48450,2020
49,20,48600,2020
124,20,48750,2020
86,20,48800,2020
45,20,48825,2020
45,20,48900,2020
100,20,49025,2020
8,20,49075,2020
542,20,49100,2020
17,20,49150,2020
7,20,49200,2020
17,20,49250,2020
12,20,49325,2020
9,20,49350,2020
2,20,49400,2020
12,20,49425,2020
57,20,49525,2020
20,20,49550,2020
198,20,49650,2020
22,20,49825,2020
28,20,49875,2020
86,20,49925,2020
29,20,49950,2020
0,20,50150,2020
0,20,50250,2020
10,20,50300,2020
0,20,50425,2020
25,20,50450,2020
1989,20,50475,2020
64,20,50525,2020
0,20,50550,2020
0,20,50600,2020
28,20,50750,2020
22,20,50925,2020
81,20,51225,2020
171,20,51500,2020
38,20,51525,2020
2,20,51550,2020
26,20,51600,2020
5,20,51700,2020
728,20,51810,2020
233,20,51825,2020
292,20,52000,2020
17,20,52175,2020
16,20,52200,2020
56,21,17434,2020
94,21,17686,2020
9066,21,17848,2020
27,21,17938,2020
267,21,17956,2020
0,21,18190,2020
6,21,18270,2020
78,21,18352,2020
5,21,18424,2020
304,21,18442,2020
381,21,18496,2020
481,21,18568,2020
113,21,18658,2020
3,21,18766,2020
1204,21,19108,2020
6,21,19234,2020
0,21,19288,2020
1638,21,19432,2020
2706,21,19882,2020
536,21,20224,2020
1149,21,20350,2020
20,21,21322,2020
100,21,21358,2020
230,21,21682,2020
153,21,21844,2020
54,21,22204,2020
48,21,22222,2020
57,21,22348,2020
5,21,22474,2020
860,21,22582,2020
9,21,23014,2020
43,21,23104,2020
241,21,23230,2020
159,21,23284,2020
264,21,23824,2020
231,21,23932,2020
454,21,23968,2020
103,21,24094,2020
3892,21,24274,2020
0,21,24292,2020
1861,21,17362,2020
36,21,24328,2020
447,21,24382,2020
490,21,24400,2020
1423,21,24778,2020
702,21,24904,2020
0,21,24922,2020
1947,21,25300,2020
106,21,25552,2020
110,21,25606,2020
54,21,25786,2020
32,21,25876,2020
13,21,26020,2020
0,21,26182,2020
11,21,26236,2020
1026,21,26434,2020
70,21,26452,2020
222,21,69258,2020
15,21,69384,2020
124,21,69852,2020
1702,21,70050,2020
2100,21,70086,2020
2933,21,70284,2020
359,21,70644,2020
173,21,70752,2020
51,21,71130,2020
86,21,71364,2020
40,21,71382,2020
75,21,71454,2020
3278,21,71688,2020
174,21,71724,2020
0,21,71760,2020
85,21,71814,2020
526,21,71976,2020
0,21,72138,2020
284,21,72210,2020
253,21,72255,2020
88,21,72264,2020
50,21,72372,2020
97,21,72570,2020
628,21,72660,2020
7,21,72770,2020
16,21,72790,2020
133,21,73038,2020
755,21,73110,2020
20,21,73146,2020
671,21,73164,2020
263,21,73362,2020
5,21,74064,2020
31,21,74082,2020
301,21,74316,2020
110,21,74586,2020
268,21,74604,2020
31,21,75190,2020
0,21,75270,2020
576,21,75738,2020
263,21,75810,2020
7,21,75963,2020
302,21,69222,2020
0,21,76380,2020
199,21,76620,2020
4,21,77124,2020
1083,21,77160,2020
34,21,77592,2020
49,21,78384,2020
66,21,78492,2020
85,21,78672,2020
101,21,78708,2020
538,21,79068,2020
105,21,79194,2020
42,21,79464,2020
1444,21,79482,2020
55,21,79590,2020
323,21,79698,2020
7,27,03052,2020
56,27,03070,2020
141,27,03106,2020
75,27,03124,2020
85,27,03160,2020
238,27,03196,2020
2,27,03214,2020
87,27,03250,2020
39,27,03376,2020
173,27,03574,2020
131,27,03628,2020
65,27,03682,2020
0,27,03718,2020
37,27,03970,2020
152,27,04024,2020
619,27,04042,2020
118,27,04114,2020
23,27,04204,2020
1,27,04348,2020
4,27,04456,2020
9,27,04492,2020
221,27,04618,2020
12,27,04672,2020
133,27,04762,2020
18,27,04798,2020
285,27,04834,2020
20,27,04960,2020
16,27,05014,2020
53,27,05050,2020
3781,27,05068,2020
81,27,05104,2020
258,27,05212,2020
61,27,05482,2020
12,27,05554,2020
28,27,05644,2020
50,27,05680,2020
79,27,05698,2020
31,27,05744,2020
524,27,05752,2020
1,27,05896,2020
46,27,06058,2020
55,27,06076,2020
1,27,06112,2020
55,27,06148,2020
184,27,06256,2020
3750,27,06382,2020
12,27,06490,2020
198,27,06580,2020
6274,27,06616,2020
249,27,06688,2020
67,27,06778,2020
36,27,06814,2020
16,27,07030,2020
90,27,07048,2020
22,27,07066,2020
53,27,07138,2020
22,27,07174,2020
650,27,19934,2020
136,27,20078,2020
181,27,20114,2020
74,27,20222,2020
58,27,20276,2020
1653,27,20330,2020
484,27,20420,2020
3501,27,20546,2020
666,27,20618,2020
10,27,20690,2020
2,27,20798,2020
11,27,20834,2020
1409,27,20906,2020
109,27,20978,2020
52,27,21032,2020
41,27,21104,2020
50,27,21122,2020
35,27,21158,2020
4,27,21196,2020
6,27,21266,2020
105,27,21338,2020
0,27,21410,2020
290,27,21536,2020
16,27,21608,2020
1003,27,21770,2020
52,27,21824,2020
3,27,21932,2020
215,27,21986,2020
13,27,22094,2020
26,27,22202,2020
127,27,22364,2020
177,27,22472,2020
81,27,22526,2020
71,27,22652,2020
2869,27,22814,2020
13,27,22904,2020
47,27,22940,2020
99,27,22958,2020
42,27,22976,2020
50,27,23084,2020
13,27,23120,2020
21,27,23192,2020
14,27,23228,2020
11,27,23246,2020
96,27,23300,2020
19,27,23318,2020
46,27,23354,2020
28,27,23444,2020
4,27,23498,2020
41,27,23660,2020
66,27,23678,2020
282,27,23714,2020
2,27,23804,2020
380,27,23948,2020
34,27,24056,2020
347,27,24074,2020
150,27,24182,2020
5,27,32912,2020
13,27,32966,2020
138,27,33056,2020
34,27,33110,2020
41,27,33164,2020
0,27,33236,2020
5,27,33344,2020
24,27,33416,2020
0,27,33578,2020
336,27,33866,2020
15,27,33920,2020
76,27,34100,2020
22,27,34136,2020
460,27,34172,2020
206,27,34190,2020
346,27,34244,2020
80,27,34316,2020
4,27,34370,2020
1,27,34478,2020
78,27,34622,2020
0,27,34658,2020
23,27,34676,2020
103,27,34784,2020
85,27,34865,2020
66,27,34928,2020
2694,27,35180,2020
13,27,35198,2020
55,27,35288,2020
20,27,35378,2020
221,27,35414,2020
59,27,35450,2020
19,27,35558,2020
9,27,35612,2020
78,27,35648,2020
5,27,35702,2020
9,27,35720,2020
343,27,35738,2020
387,27,36134,2020
16,27,36404,2020
1,27,36494,2020
7,27,36530,2020
4,27,36548,2020
126,27,36620,2020
172,27,36728,2020
559,27,36746,2020
186,27,36800,2020
42,27,36818,2020
234,27,36836,2020
48,27,37016,2020
265,27,37304,2020
433,27,37322,2020
38,27,37412,2020
492,27,37448,2020
1011,27,37502,2020
1403,27,37556,2020
74,27,37592,2020
242,27,37656,2020
765,01,22216,2020
0,01,22504,2020
271,01,22816,2020
124,01,23032,2020
21,01,23176,2020
90,01,23224,2020
376,01,23296,2020
373,01,23320,2020
17,01,23344,2020
24,01,23488,2020
593,01,23656,2020
16,01,23872,2020
36,01,23880,2020
4655,01,24184,2020
77,01,24256,2020
21,01,24280,2020
91,01,24472,2020
3731,01,24568,2020
59,01,24616,2020
799,01,24664,2020
12,01,24688,2020
971,01,24808,2020
119,01,24880,2020
2357,01,25120,2020
0,01,25216,2020
1380,01,25240,2020
226,01,25384,2020
118,01,25648,2020
10,01,25816,2020
1061,01,25840,2020
228,01,25864,2020
0,01,26152,2020
7,01,26200,2020
813,01,26824,2020
614,01,26848,2020
7624,01,26896,2020
2182,01,26992,2020
804,01,27088,2020
243,01,27376,2020
476,01,27520,2020
3343,01,27616,2020
1023,01,27640,2020
52,01,28024,2020
122,01,28120,2020
536,01,28312,2020
110,01,28408,2020
49,01,28432,2020
93,01,28504,2020
1238,01,28552,2020
180,01,28672,2020
9198,01,28696,2020
150,01,28768,2020
203,01,28816,2020
43,01,28936,2020
203,01,29032,2020
1231,01,29056,2020
29,01,29296,2020
41,01,29392,2020
95,06,22587,2020
1499,06,22594,2020
770,06,22622,2020
4496,06,22678,2020
722,06,22790,2020
20182,06,22804,2020
490,06,22846,2020
118,06,22972,2020
255,06,23000,2020
5219,06,23042,2020
2265,06,23126,2020
703,06,23150,2020
240,06,23158,2020
780,06,23168,2020
9937,06,23182,2020
30,06,23196,2020
195,06,23210,2020
2498,06,23294,2020
317,06,23350,2020
5367,06,23462,2020
22,06,23532,2020
2784,06,23616,2020
56,06,23630,2020
0,06,23812,2020
140,06,23826,2020
152,06,23910,2020
101,06,23973,2020
0,06,23980,2020
46,06,24008,2020
238,06,24022,2020
1003,06,24092,2020
2573,06,24134,2020
0,06,24218,2020
14971,06,24477,2020
11484,06,24498,2020
0,06,24526,2020
37,06,24568,2020
3725,06,24638,2020
24789,06,24680,2020
6388,06,24722,2020
40,06,24750,2020
2013,06,24764,2020
235,06,24834,2020
55,06,24897,2020
70,06,24918,2020
212,06,24960,2020
54,06,25030,2020
1410,06,25058,2020
182,06,25086,2020
0,06,25093,2020
893,06,25114,2020
135,06,25128,2020
2243,06,25296,2020
0,06,25300,2020
1066,06,25338,2020
4889,06,25380,2020
905,06,72688,2020
176,06,72772,2020
214,06,72954,2020
4357,06,72996,2020
14685,06,73080,2020
2589,06,73108,2020
644,06,73167,2020
720,06,73178,2020
1734,06,73220,2020
4527,06,73262,2020
461,06,73276,2020
1724,06,73290,2020
765,06,73388,2020
5854,06,73430,2020
21,06,73554,2020
0,06,73612,2020
0,06,73654,2020
168,06,73690,2020
3681,06,73696,2020
309,06,73700,2020
347,06,73710,2020
247,06,73794,2020
164,06,73815,2020
366,06,73868,2020
1373,06,73906,2020
5313,06,73962,2020
0,06,74021,2020
965,06,74130,2020
22,06,74144,2020
45,06,74172,2020
191,06,74186,2020
51264,06,75000,2020
0,06,75122,2020
26,06,75154,2020
170,06,75252,2020
2235,06,75280,2020
319,06,75315,2020
0,06,75322,2020
0,06,75592,2020
0,06,75596,2020
2958,06,75630,2020
565,06,75672,2020
48,06,75714,2020
686,06,75994,2020
77,06,76015,2020
0,06,76040,2020
8200,06,77000,2020
38,06,77042,2020
3535,06,77308,2020
1278,06,77364,2020
163,06,77378,2020
185,06,77392,2020
39,06,77430,2020
2363,06,77574,2020
393,06,77588,2020
21,09,17310,2020
470,09,17520,2020
207,09,17835,2020
0,09,18220,2020
8939,09,18430,2020
249,09,18675,2020
1029,09,18780,2020
32,09,18936,2020
119,09,18990,2020
127,09,19200,2020
1514,09,19480,2020
80,09,20250,2020
206,09,20740,2020
215,09,21160,2020
231,09,22420,2020
6801,09,22700,2020
2523,09,22980,2020
87,09,24520,2020
138,09,26370,2020
10,09,26698,2020
144,09,27390,2020
3,09,27810,2020
355,09,30190,2020
0,09,30470,2020
8,09,30540,2020
375,09,31270,2020
38,09,31520,2020
60,09,33480,2020
1001,09,33690,2020
1174,09,34180,2020
44,09,34460,2020
139,09,35020,2020
32420,09,37000,2020
5,09,37490,2020
241,09,37770,2020
322,09,37930,2020
161,09,38050,2020
34,09,39695,2020
12,09,39747,2020
452,09,39940,2020
0,09,40077,2020
549,09,40150,2020
16,09,40920,2020
0,09,41226,2020
16,09,41238,2020
334,09,41410,2020
10,09,41585,2020
0,09,41714,2020
10,09,41736,2020
122,09,41830,2020
135,09,43300,2020
292,09,43580,2020
378,09,43790,2020
199,09,44000,2020
120,09,44630,2020
0,08,66995,2020
42,08,67005,2020
34,08,67040,2020
0,08,67142,2020
791,08,67280,2020
275,08,67445,2020
87,08,67500,2020
46,08,67830,2020
207,08,68105,2020
3,08,68655,2020
3645,08,68847,2020
0,08,68875,2020
25,08,68930,2020
24,08,68985,2020
37,08,69040,2020
0,08,69110,2020
30,08,69150,2020
261,08,69480,2020
869,08,69645,2020
8,08,69700,2020
1175,08,69810,2020
15,08,70112,2020
238,08,70195,2020
111,08,70250,2020
4,08,70360,2020
347,08,70525,2020
105,08,70580,2020
59,08,70635,2020
0,08,71625,2020
13,08,71755,2020
3,08,71790,2020
24,08,71845,2020
22,08,72320,2020
71,08,72395,2020
268,08,73330,2020
11,08,73715,2020
1271,08,73825,2020
9,08,73925,2020
1675,08,73935,2020
14,08,73943,2020
159,08,74080,2020
2,08,74275,2020
22,08,74375,2020
564,08,74430,2020
51,08,74485,2020
126,08,74815,2020
0,08,74980,2020
0,08,75585,2020
526,08,75640,2020
169,08,75970,2020
110,08,76190,2020
0,08,76325,2020
285,08,76795,2020
145,08,77235,2020
12141,08,77290,2020
97,08,77510,2020
21,08,77757,2020
8426,13,31908,2020
1576,13,32048,2020
0,13,32132,2020
3,13,32188,2020
1,13,32384,2020
42,13,32412,2020
1430,13,32482,2020
328,13,32528,2020
221,13,32748,2020
33,13,32860,2020
25,13,32916,2020
7,13,33280,2020
691,13,33336,2020
112,13,33392,2020
5,13,33672,2020
57,13,33896,2020
479,13,33980,2020
50,13,34176,2020
373,13,34260,2020
319,13,34428,2020
350,13,34512,2020
92,13,34596,2020
657,13,34876,2020
226,13,35016,2020
1784,13,35240,2020
5497,13,35324,2020
1391,13,35716,2020
42,13,35800,2020
372,13,35814,2020
174,13,35884,2020
314,13,36024,2020
481,13,36052,2020
39,13,36220,2020
1392,13,36276,2020
469,13,36416,2020
1236,13,36472,2020
33,13,36528,2020
605,13,36668,2020
110,13,36696,2020
157,13,36920,2020
163,13,31684,2020
899,13,37144,2020
1220,13,37396,2020
612,13,37564,2020
79,13,37788,2020
594,13,37910,2020
939,13,38040,2020
22,13,38105,2020
56,13,38124,2020
0,13,38292,2020
60,13,38348,2020
48,13,38866,2020
47,13,38920,2020
5375,13,38964,2020
171,13,39076,2020
42,13,39216,2020
835,13,39244,2020
336,13,39524,2020
3307,17,05092,2020
105,17,05144,2020
443,17,05209,2020
1830,17,05248,2020
54,17,05261,2020
0,17,05274,2020
965,17,05300,2020
159,17,05404,2020
12,17,05443,2020
6832,17,05573,2020
600,17,05599,2020
156,17,05612,2020
0,17,05729,2020
0,17,05859,2020
42,17,05898,2020
8,17,05976,2020
15,17,06028,2020
7,17,06171,2020
86,17,06184,2020
16,17,06444,2020
106,17,06470,2020
0,17,06565,2020
1459,17,06587,2020
9666,17,06613,2020
4226,17,06704,2020
113,17,06756,2020
156,17,06899,2020
94,17,06964,2020
5742,17,07133,2020
46,17,07211,2020
9,17,07224,2020
14,17,07237,2020
50,17,07263,2020
35,17,07276,2020
20,17,07315,2020
451,17,07419,2020
1196,17,07471,2020
109,17,07510,2020
87,17,07640,2020
117,17,07692,2020
2070,17,04975,2020
1526,17,07744,2020
634,17,07770,2020
199,17,07913,2020
199,17,08186,2020
2175,17,08225,2020
314,17,08264,2020
89,17,08303,2020
71,17,08420,2020
587,17,08446,2020
51,17,08472,2020
55,17,08524,2020
1323,17,08576,2020
157,17,08667,2020
208,17,08706,2020
20,17,08875,2020
159,17,56237,2020
73,17,56341,2020
42,17,56471,2020
393,17,56484,2020
113,17,56536,2020
55,17,56601,2020
875,17,56627,2020
2831,17,56640,2020
6,17,56796,2020
614,17,56887,2020
3037,17,56926,2020
41,17,56978,2020
22,17,57043,2020
3,17,57121,2020
0,17,57160,2020
6717,17,57225,2020
147,17,57277,2020
12,17,57303,2020
154,17,57329,2020
0,17,57342,2020
675,17,57381,2020
2051,17,57394,2020
145,17,57407,2020
801,17,57472,2020
23,17,57498,2020
0,17,57524,2020
15,17,57576,2020
1190,17,57628,2020
1003,17,57654,2020
28,17,57693,2020
2605,17,57732,2020
1442,17,57875,2020
63,17,58057,2020
260,17,58174,2020
84,17,58226,2020
445,17,58239,2020
152,17,58265,2020
11,17,58343,2020
99,17,58369,2020
77,17,58408,2020
4826,17,58447,2020
14,17,58577,2020
21494,17,59000,2020
1078,17,59026,2020
185,17,59052,2020
238,17,59104,2020
62,17,59156,2020
1073,17,59234,2020
35,17,59273,2020
342,17,59312,2020
14,17,59520,2020
44,17,59533,2020
405,17,59572,2020
44,17,59709,2020
788,17,59884,2020
704,17,59988,2020
159,17,60079,2020
0,19,40710,2020
50,19,40733,2020
1873,19,40845,2020
10,19,40890,2020
125,19,40935,2020
65,19,40980,2020
11,19,41070,2020
71,19,41115,2020
53,19,41295,2020
63,19,41385,2020
0,19,41430,2020
14,19,41475,2020
6,19,41520,2020
24,19,41565,2020
147,19,41610,2020
97,19,41655,2020
2,19,41790,2020
827,19,42015,2020
43,19,42285,2020
24,19,42330,2020
260,19,42465,2020
149,19,42555,2020
