B15003_017E,state,place,year
68,13,35800,2020
282,13,35814,2020
496,13,35884,2020
293,13,36024,2020
402,13,36052,2020
143,13,36220,2020
1952,13,36276,2020
903,13,36416,2020
898,13,36472,2020
29,13,36528,2020
629,13,36668,2020
700,13,36696,2020
143,13,36920,2020
182,13,31684,2020
778,13,37144,2020
1102,13,37396,2020
600,13,37564,2020
93,13,37788,2020
169,13,37910,2020
896,13,38040,2020
321,13,38105,2020
161,13,38124,2020
115,13,38292,2020
107,13,38348,2020
23,13,38866,2020
122,13,38920,2020
4099,13,38964,2020
455,13,39076,2020
208,13,39216,2020
657,13,39244,2020
1741,13,39524,2020
4687,17,05092,2020
383,17,05144,2020
368,17,05209,2020
3245,17,05248,2020
115,17,05261,2020
5,17,05274,2020
1188,17,05300,2020
1237,17,05404,2020
59,17,05443,2020
9325,17,05573,2020
2230,17,05599,2020
359,17,05612,2020
0,17,05729,2020
0,17,05859,2020
129,17,05898,2020
223,17,05976,2020
30,17,06028,2020
19,17,06171,2020
84,17,06184,2020
73,17,06444,2020
192,17,06470,2020
0,17,06565,2020
3502,17,06587,2020
9374,17,06613,2020
3666,17,06704,2020
308,17,06756,2020
256,17,06899,2020
97,17,06964,2020
10213,17,07133,2020
144,17,07211,2020
19,17,07224,2020
144,17,07237,2020
98,17,07263,2020
353,17,07276,2020
65,17,07315,2020
1902,17,07419,2020
3227,17,07471,2020
102,17,07510,2020
184,17,07640,2020
155,17,07692,2020
3568,17,04975,2020
3434,17,07744,2020
1428,17,07770,2020
665,17,07913,2020
527,17,08186,2020
3762,17,08225,2020
548,17,08264,2020
124,17,08303,2020
51,17,08420,2020
2254,17,08446,2020
52,17,08472,2020
88,17,08524,2020
2372,17,08576,2020
100,17,08667,2020
213,17,08706,2020
33,17,08875,2020
341,17,56237,2020
182,17,56341,2020
181,17,56471,2020
1085,17,56484,2020
132,17,56536,2020
396,17,56601,2020
1108,17,56627,2020
9069,17,56640,2020
19,17,56796,2020
3887,17,56887,2020
3672,17,56926,2020
75,17,56978,2020
54,17,57043,2020
10,17,57121,2020
30,17,57160,2020
6740,17,57225,2020
201,17,57277,2020
84,17,57303,2020
165,17,57329,2020
26,17,57342,2020
2178,17,57381,2020
3334,17,57394,2020
927,17,57407,2020
1448,17,57472,2020
73,17,57498,2020
7,17,57524,2020
50,17,57576,2020
2002,17,57628,2020
1483,17,57654,2020
35,17,57693,2020
2709,17,57732,2020
3040,17,57875,2020
143,17,58057,2020
392,17,58174,2020
213,17,58226,2020
812,17,58239,2020
315,17,58265,2020
18,17,58343,2020
117,17,58369,2020
475,17,58408,2020
6631,17,58447,2020
117,17,58577,2020
15406,17,59000,2020
850,17,59026,2020
826,17,59052,2020
164,17,59104,2020
74,17,59156,2020
2122,17,59234,2020
124,17,59273,2020
453,17,59312,2020
13,17,59520,2020
311,17,59533,2020
313,17,59572,2020
74,17,59709,2020
966,17,59884,2020
977,17,59988,2020
232,17,60079,2020
0,19,40710,2020
164,19,40733,2020
2141,19,40845,2020
21,19,40890,2020
236,19,40935,2020
192,19,40980,2020
72,19,41070,2020
154,19,41115,2020
69,19,41295,2020
295,19,41385,2020
0,19,41430,2020
12,19,41475,2020
18,19,41520,2020
56,19,41565,2020
67,19,41610,2020
199,19,41655,2020
12,19,41790,2020
1523,19,42015,2020
116,19,42285,2020
51,19,42330,2020
476,19,42465,2020
527,19,42555,2020
151,19,42575,2020
290,19,42600,2020
125,19,42645,2020
220,19,42690,2020
66,19,42825,2020
39,19,42870,2020
213,19,42960,2020
153,19,43005,2020
67,19,43050,2020
49,19,43140,2020
240,19,43275,2020
490,19,43365,2020
191,19,43410,2020
51,19,43500,2020
85,19,43590,2020
42,19,43680,2020
232,19,43725,2020
116,19,43815,2020
208,19,43905,2020
0,19,43950,2020
412,19,44085,2020
27,19,44130,2020
214,19,44220,2020
83,19,44265,2020
54,19,44310,2020
66,19,44355,2020
1910,19,44400,2020
320,19,44490,2020
398,19,44535,2020
1,19,44580,2020
73,19,44670,2020
88,19,44715,2020
105,19,44805,2020
85,19,44985,2020
66,19,45030,2020
151,19,45165,2020
38,19,45255,2020
42,19,45390,2020
402,24,48875,2020
214,24,49325,2020
42,24,49700,2020
837,24,49950,2020
126,24,50375,2020
135,24,50525,2020
646,24,50680,2020
1748,24,50685,2020
1180,24,50750,2020
1545,24,50775,2020
3,24,50965,2020
42,24,51025,2020
2279,24,51075,2020
106,24,51125,2020
414,24,51425,2020
1341,24,51575,2020
775,24,51587,2020
424,24,51800,2020
503,24,51940,2020
94,24,51945,2020
0,24,52225,2020
6016,24,52300,2020
392,24,52425,2020
193,24,52475,2020
146,24,52525,2020
5233,24,52562,2020
160,24,52825,2020
1440,24,52975,2020
91,24,53100,2020
3884,24,53325,2020
244,24,53625,2020
119,24,53700,2020
116,24,53750,2020
638,24,53800,2020
1040,24,53875,2020
17,24,53925,2020
81,24,54125,2020
1241,24,54275,2020
278,24,54325,2020
242,24,54375,2020
225,24,54875,2020
63,24,54925,2020
0,24,54930,2020
0,24,55000,2020
625,24,55018,2020
253,24,55050,2020
172,24,55325,2020
2006,24,55400,2020
71,24,55650,2020
268,24,55925,2020
0,24,55950,2020
329,24,56300,2020
2647,24,56337,2020
155,24,56375,2020
14,24,56400,2020
543,24,56450,2020
218,26,81200,2020
321,26,81360,2020
151,26,81420,2020
815,26,81540,2020
51,26,81680,2020
170,26,81700,2020
1023,26,81740,2020
585,26,81840,2020
181,26,81960,2020
96,26,82020,2020
593,26,82300,2020
61,26,82450,2020
146,26,82453,2020
174,26,82490,2020
170,26,82680,2020
412,26,82780,2020
214,26,82880,2020
4378,26,82960,2020
60,26,83020,2020
1288,26,83060,2020
51,26,83140,2020
28068,26,84000,2020
110,26,84360,2020
375,26,84500,2020
3353,26,84800,2020
966,26,84880,2020
3364,26,84940,2020
299,26,85080,2020
14,26,85110,2020
279,26,85140,2020
69,26,85300,2020
464,26,85580,2020
710,26,85700,2020
14506,26,86000,2020
584,26,86050,2020
189,26,86120,2020
883,26,86380,2020
229,26,86680,2020
482,26,86780,2020
457,26,86920,2020
107,26,86960,2020
1393,26,87060,2020
97,26,87140,2020
343,26,87420,2020
173,26,87920,2020
1430,26,88140,2020
1065,26,88220,2020
61,26,88240,2020
562,26,88260,2020
2727,26,88380,2020
150,26,88420,2020
634,26,88480,2020
4968,26,88900,2020
12863,26,88940,2020
541,26,89000,2020
1244,26,89140,2020
70,26,89240,2020
167,35,68010,2020
47,35,68150,2020
129,35,68430,2020
31,35,68500,2020
96,35,68920,2020
37,35,69060,2020
0,35,69270,2020
140,35,69410,2020
118,35,69620,2020
54,35,69645,2020
0,35,69825,2020
349,35,69875,2020
218,35,70250,2020
312,35,70270,2020
114,35,70390,2020
45,35,70460,2020
12104,35,70500,2020
33,35,70505,2020
921,35,70670,2020
503,35,70700,2020
706,35,70810,2020
568,35,71015,2020
59,35,71020,2020
161,35,71145,2020
52,35,71440,2020
59,35,71510,2020
113,35,71700,2020
0,35,71790,2020
0,35,72140,2020
82,35,72600,2020
1377,35,72770,2020
1250,35,73260,2020
256,35,73440,2020
1268,35,73540,2020
0,35,73680,2020
20,35,73890,2020
9,35,73925,2020
404,35,74275,2020
7304,35,74520,2020
282,35,74660,2020
230,35,74800,2020
15,35,75010,2020
0,35,75465,2020
153,35,75605,2020
1986,35,75640,2020
0,35,75650,2020
21,35,75710,2020
19,35,76060,2020
82,35,76130,2020
78,35,76165,2020
609,35,76200,2020
321,35,76410,2020
0,35,76480,2020
221,35,76620,2020
7,35,76760,2020
3,35,76830,2020
190,04,71790,2020
1428,04,72000,2020
0,04,72280,2020
654,04,72420,2020
142,04,72560,2020
74,04,72630,2020
15220,04,73000,2020
651,04,73420,2020
5,04,73490,2020
925,04,73700,2020
252,04,73890,2020
95,04,74120,2020
995,04,74190,2020
267,04,74400,2020
45,04,74470,2020
20,04,74540,2020
483,04,74610,2020
10,04,74665,2020
128,04,74680,2020
0,04,74750,2020
108,04,74820,2020
0,04,75310,2020
53,04,75590,2020
134,04,75660,2020
121,04,75940,2020
1328,04,76010,2020
62766,04,77000,2020
2517,04,77035,2020
872,04,77179,2020
26,04,77367,2020
39,04,77415,2020
51,04,77490,2020
172,04,78300,2020
28,04,78400,2020
1174,04,78540,2020
0,04,78680,2020
1618,04,78760,2020
9,04,78820,2020
22,04,78855,2020
696,04,78865,2020
0,04,79590,2020
1987,04,79830,2020
27,04,79870,2020
266,04,79940,2020
684,04,80095,2020
272,04,80380,2020
30,04,80430,2020
71,04,80790,2020
173,04,80825,2020
27,04,81175,2020
461,04,81480,2020
67,04,81490,2020
104,04,81550,2020
57,04,82060,2020
182,04,82120,2020
499,04,82156,2020
9,04,82270,2020
615,34,51360,2020
329,34,51390,2020
344,34,51420,2020
68,34,51450,2020
2351,34,51660,2020
128,34,51750,2020
1144,34,51810,2020
1483,34,51930,2020
159,34,51990,2020
71,34,52020,2020
129,34,52050,2020
3385,34,52320,2020
537,34,52410,2020
281,34,52620,2020
996,34,52650,2020
1322,34,52950,2020
1973,34,53040,2020
646,34,53205,2020
3591,34,53280,2020
639,34,53430,2020
1018,34,53490,2020
898,34,53610,2020
425,34,53790,2020
1852,34,53850,2020
626,34,53880,2020
1840,34,53910,2020
1050,34,54060,2020
4109,34,54315,2020
1847,34,54360,2020
380,34,54450,2020
170,34,54480,2020
634,34,54570,2020
172,34,54600,2020
18,34,54630,2020
561,34,54660,2020
5338,34,54690,2020
597,34,54870,2020
0,34,54900,2020
243,34,54960,2020
6279,34,51210,2020
840,34,54990,2020
14,34,55320,2020
344,34,55500,2020
616,34,55620,2020
553,34,55710,2020
3030,34,55770,2020
1506,34,55800,2020
496,34,55895,2020
3750,34,55950,2020
1028,34,56130,2020
2140,34,56430,2020
13371,34,56550,2020
37589,34,57000,2020
1708,34,57150,2020
321,34,57300,2020
94,34,57360,2020
296,34,57480,2020
665,34,57540,2020
177,34,57600,2020
1015,34,57750,2020
3216,34,57840,2020
10673,34,58200,2020
3355,34,58350,2020
366,34,58590,2020
363,34,58650,2020
2251,34,58770,2020
2308,34,58830,2020
1007,34,58852,2020
351,34,58860,2020
0,34,58920,2020
1580,34,59070,2020
10534,34,59190,2020
142,34,59285,2020
96,34,59385,2020
27,34,59500,2020
4190,34,59640,2020
1,34,59730,2020
3226,34,59880,2020
439,34,59910,2020
1681,34,60030,2020
2497,34,60090,2020
2071,34,60120,2020
17,34,60210,2020
41,34,60240,2020
1041,34,60360,2020
216,34,60390,2020
39,34,60450,2020
396,34,60510,2020
642,34,60540,2020
156,34,60600,2020
180,34,60750,2020
1996,34,60810,2020
314,34,60840,2020
922,34,60900,2020
110,34,60960,2020
954,34,60975,2020
1451,34,61170,2020
155,34,61440,2020
6694,34,61530,2020
116,34,61560,2020
0,34,61632,2020
842,34,61650,2020
1048,34,61680,2020
1016,34,61725,2020
1394,34,61980,2020
1596,34,62430,2020
439,34,62585,2020
106,34,62605,2020
136,34,62790,2020
503,34,62820,2020
2074,34,62910,2020
2376,34,62940,2020
1463,34,63000,2020
132,34,63120,2020
2273,34,63150,2020
536,34,63180,2020
720,34,63300,2020
689,34,63360,2020
482,34,63660,2020
40,34,63810,2020
289,34,63858,2020
1437,34,63900,2020
1040,34,64050,2020
136,34,64170,2020
31,34,64320,2020
899,34,64350,2020
105,34,64410,2020
661,34,64590,2020
4799,34,64620,2020
2172,34,64650,2020
444,34,64740,2020
32,34,64860,2020
971,34,64865,2020
280,34,65130,2020
1934,34,65160,2020
12,34,65249,2020
0,34,65260,2020
2769,34,65280,2020
310,34,65400,2020
1070,34,65490,2020
8380,34,65790,2020
108,34,66240,2020
260,34,66300,2020
137,34,66330,2020
484,34,66390,2020
659,34,66450,2020
334,34,66480,2020
294,34,66540,2020
2862,34,66570,2020
19,34,66615,2020
675,34,66720,2020
712,34,66750,2020
483,34,66840,2020
11,34,66970,2020
101,34,67020,2020
183,34,67110,2020
241,34,67320,2020
411,34,67350,2020
7886,34,67470,2020
437,34,67583,2020
811,34,67590,2020
80,34,67650,2020
446,34,67665,2020
1036,34,67770,2020
329,34,67820,2020
1568,34,68190,2020
1204,34,68340,2020
3062,34,68370,2020
2301,34,68430,2020
1703,34,68460,2020
1809,34,68550,2020
933,34,68730,2020
300,34,68850,2020
4501,34,69390,2020
3163,34,69420,2020
85,34,69480,2020
1003,34,69510,2020
1808,34,69810,2020
1450,34,69900,2020
124,34,70018,2020
319,34,70110,2020
403,34,70140,2020
592,34,70380,2020
82,34,70800,2020
284,34,70920,2020
101,34,70980,2020
10,34,70984,2020
165,34,70987,2020
133,34,71010,2020
1426,34,71220,2020
17,34,71250,2020
671,34,71280,2020
1486,34,71370,2020
1944,34,71430,2020
272,34,71628,2020
210,34,71640,2020
513,34,71670,2020
343,34,71850,2020
131,34,71880,2020
0,34,72240,2020
682,34,72420,2020
50,34,72435,2020
11,34,72480,2020
43,34,72580,2020
437,34,72635,2020
58,34,67860,2020
496,34,72726,2020
851,34,72810,2020
7,34,72870,2020
2557,34,73020,2020
235,34,73050,2020
18130,34,73110,2020
2579,34,73140,2020
546,34,73170,2020
17891,34,74000,2020
562,34,74150,2020
29,34,74180,2020
704,34,74210,2020
421,34,74270,2020
1241,34,74330,2020
0,20,52225,2020
169,20,52275,2020
70,20,52525,2020
12866,20,52575,2020
36,20,52700,2020
9,20,52750,2020
134,20,52800,2020
85,20,52825,2020
211,20,52875,2020
14,20,52900,2020
0,20,52925,2020
723,20,53200,2020
1171,20,53225,2020
331,20,53325,2020
243,20,53375,2020
284,20,53450,2020
64,20,53525,2020
2111,20,53550,2020
225,20,53725,2020
14186,20,53775,2020
195,20,53850,2020
108,20,53925,2020
13,20,54125,2020
23,20,54200,2020
1218,20,54250,2020
6,20,54325,2020
36,20,54400,2020
1133,20,54450,2020
76,20,54500,2020
86,20,54560,2020
18,20,54575,2020
1695,20,54675,2020
35,20,54700,2020
84,20,54875,2020
52,20,54950,2020
286,20,55100,2020
34,20,55175,2020
0,20,55225,2020
318,20,55450,2020
39,20,55525,2020
537,20,55675,2020
22,20,55750,2020
0,20,55775,2020
5,20,55875,2020
10,20,56000,2020
2796,20,56025,2020
117,20,56100,2020
279,20,56150,2020
268,20,56450,2020
24,20,56725,2020
374,20,57000,2020
30,20,57100,2020
259,20,57300,2020
20,20,57350,2020
15,20,57525,2020
1005,20,57575,2020
967,20,57625,2020
46,20,57650,2020
17,20,57675,2020
0,21,26560,2020
23,21,26614,2020
166,21,27010,2020
86,21,27262,2020
201,21,27730,2020
1492,21,27802,2020
111,21,27846,2020
452,21,27856,2020
6005,21,27982,2020
115,21,28270,2020
57,21,28342,2020
816,21,28486,2020
421,21,28540,2020
812,21,28558,2020
1735,21,28594,2020
842,21,28612,2020
87,21,28666,2020
176,21,28785,2020
997,21,28882,2020
4218,21,28900,2020
2033,21,28918,2020
119,21,29080,2020
67,21,29134,2020
221,21,29260,2020
637,21,29566,2020
85,21,29872,2020
210,21,30232,2020
4409,21,30700,2020
32,21,30718,2020
104,21,30808,2020
37,21,30880,2020
3148,21,31114,2020
68,21,31204,2020
15,21,31348,2020
20,21,31402,2020
26,21,31420,2020
43,21,31870,2020
69,21,31960,2020
0,21,32032,2020
115,21,32212,2020
14,21,32428,2020
1163,21,26528,2020
359,21,32523,2020
891,21,32572,2020
416,21,32968,2020
28,21,32986,2020
323,21,33004,2020
1227,21,33022,2020
369,21,33562,2020
156,21,34390,2020
120,21,34534,2020
608,21,34552,2020
32,21,34660,2020
266,21,34732,2020
1412,21,34966,2020
509,21,35020,2020
179,21,35200,2020
826,21,79734,2020
26,21,79860,2020
66,21,80310,2020
769,21,80490,2020
84,21,80616,2020
503,21,80706,2020
48,21,80832,2020
235,21,80913,2020
119,21,80958,2020
95,21,81012,2020
31,21,81372,2020
363,21,81624,2020
577,21,81858,2020
0,21,81876,2020
167,21,81930,2020
21,21,81948,2020
147,21,82056,2020
1092,21,82146,2020
24,21,82164,2020
49,21,82200,2020
170,21,82272,2020
285,21,82722,2020
378,21,82776,2020
135,21,82830,2020
236,21,82938,2020
144,21,83064,2020
468,21,83172,2020
27,21,83208,2020
547,21,83334,2020
776,21,83406,2020
83,21,83424,2020
895,21,83550,2020
3480,21,83676,2020
148,21,83784,2020
218,21,83856,2020
130,21,84414,2020
19,21,84432,2020
52,21,84486,2020
38,21,84522,2020
104,21,84576,2020
349,21,84864,2020
176,21,84891,2020
30,21,84900,2020
284,21,85008,2020
59,21,85224,2020
264,23,00695,2020
190,23,01360,2020
137,23,01675,2020
3938,23,02060,2020
4178,23,02100,2020
5649,23,02795,2020
258,23,02830,2020
1672,23,03355,2020
1177,23,03950,2020
411,23,04685,2020
174,23,04790,2020
4067,23,04860,2020
2765,27,07300,2020
159,27,07336,2020
492,27,07462,2020
268,27,07516,2020
134,27,07660,2020
60,27,07678,2020
4689,27,07948,2020
9996,27,07966,2020
45,27,07984,2020
27,27,08038,2020
48,27,08056,2020
154,27,08092,2020
210,27,08110,2020
158,27,08164,2020
197,27,08200,2020
186,27,08218,2020
147,27,08254,2020
17,27,08290,2020
47,27,08416,2020
2672,27,08452,2020
145,27,08488,2020
258,27,08524,2020
7755,27,08794,2020
36,27,08902,2020
196,27,08992,2020
501,27,09154,2020
781,27,09226,2020
58,27,09280,2020
57,27,09316,2020
1925,27,09370,2020
37,27,09496,2020
408,27,09604,2020
788,27,09730,2020
90,27,09802,2020
48,27,09964,2020
200,27,10018,2020
369,27,10144,2020
59,27,10252,2020
3,27,10468,2020
137,27,10576,2020
353,27,07282,2020
660,27,10648,2020
84,27,10792,2020
2937,27,10846,2020
61,27,10900,2020
1385,27,10918,2020
2716,27,10972,2020
582,27,11008,2020
15,27,11296,2020
995,27,11350,2020
1029,27,11386,2020
106,27,11440,2020
740,27,11494,2020
353,27,11548,2020
202,27,11566,2020
196,27,11602,2020
209,27,11656,2020
48,27,24344,2020
260,27,24398,2020
5,27,24434,2020
25,27,24470,2020
115,27,24506,2020
722,27,24524,2020
202,27,24758,2020
60,27,24884,2020
260,27,24992,2020
232,27,25010,2020
2115,27,25118,2020
555,27,25280,2020
432,27,25334,2020
44,27,25424,2020
175,27,25604,2020
392,27,25622,2020
137,27,25658,2020
80,27,25874,2020
39,27,25918,2020
130,27,26000,2020
174,27,26126,2020
57,27,26216,2020
39,27,26270,2020
47,27,26378,2020
26,27,26450,2020
246,27,26576,2020
10,27,26612,2020
140,27,26630,2020
143,27,26666,2020
2800,27,26738,2020
41,27,26828,2020
81,27,26864,2020
164,27,26936,2020
106,27,26972,2020
293,27,26990,2020
137,27,27008,2020
49,27,27098,2020
29,27,27116,2020
209,27,27188,2020
290,27,27278,2020
1911,27,24308,2020
73,27,27404,2020
4171,27,27530,2020
20,27,27566,2020
304,27,27746,2020
314,27,27872,2020
34,27,27944,2020
15,27,28016,2020
255,27,28124,2020
39,27,28214,2020
236,27,28394,2020
191,27,28430,2020
56,27,28484,2020
166,27,28520,2020
22,27,28574,2020
139,27,28646,2020
1268,27,28682,2020
42,27,37970,2020
246,27,38006,2020
700,27,38060,2020
49,27,38114,2020
640,27,38150,2020
80,27,38222,2020
18,27,38258,2020
77,27,38366,2020
25,27,38420,2020
33,27,38546,2020
886,27,38564,2020
130,27,38654,2020
77,27,38708,2020
286,27,38888,2020
8,27,38996,2020
91,27,39014,2020
144,27,39050,2020
24,27,39140,2020
471,27,39230,2020
396,27,39266,2020
99,27,39320,2020
36,27,39338,2020
238,27,39392,2020
25,27,39394,2020
811,27,39428,2020
76,27,39446,2020
18,27,39716,2020
9,27,39806,2020
4542,27,39878,2020
94,27,39986,2020
6561,27,40166,2020
429,27,40220,2020
309,27,40256,2020
346,27,40310,2020
30,27,40346,2020
6734,27,40382,2020
160,27,40418,2020
59,27,40526,2020
34,27,40562,2020
50,27,40598,2020
2132,27,40688,2020
269,27,40814,2020
285,27,41138,2020
65,27,41210,2020
241,27,41282,2020
38,27,41372,2020
241,27,41426,2020
33,27,41462,2020
300,27,41480,2020
34,27,41534,2020
956,27,41570,2020
263,27,41660,2020
26,27,41678,2020
826,27,41696,2020
44,27,41714,2020
29,27,41804,2020
94,27,41912,2020
18,27,46258,2020
43,27,46294,2020
186,27,46348,2020
7,27,46492,2020
2432,27,46798,2020
1888,27,46924,2020
1934,27,47068,2020
226,27,47104,2020
95,27,47122,2020
71,27,47212,2020
2177,27,47221,2020
830,27,47520,2020
679,27,47536,2020
4956,27,47680,2020
1476,27,47690,2020
875,27,47914,2020
24,27,48058,2020
31,27,48094,2020
27,27,48130,2020
74,27,48166,2020
57,27,48184,2020
109,27,48202,2020
498,27,48256,2020
205,27,48310,2020
52,27,48562,2020
546,27,48580,2020
138,27,48598,2020
60,27,48634,2020
548,27,48706,2020
66,27,48760,2020
343,27,48796,2020
47,27,48976,2020
596,27,49012,2020
92,27,49030,2020
1899,27,49138,2020
100,27,49210,2020
4523,27,49300,2020
45,27,49498,2020
218,27,49732,2020
714,27,49768,2020
429,27,49966,2020
39,27,50056,2020
363,27,50164,2020
62,27,50200,2020
84,27,50344,2020
360,27,50416,2020
683,27,50470,2020
21,27,50506,2020
49,27,50596,2020
2,27,50740,2020
327,27,50776,2020
48,27,50902,2020
1,27,51028,2020
801,27,51064,2020
431,27,51136,2020
59,27,51234,2020
260,27,51280,2020
1008,01,29464,2020
627,01,29560,2020
183,01,29608,2020
147,01,29704,2020
87,01,29944,2020
958,01,29992,2020
34,01,30160,2020
5,01,30448,2020
356,01,30496,2020
470,01,30640,2020
326,01,30736,2020
62,01,30760,2020
84,01,30808,2020
47,01,30880,2020
7,01,31000,2020
1053,01,31024,2020
246,01,31096,2020
774,01,31348,2020
583,01,31384,2020
693,01,31720,2020
1685,01,31912,2020
172,01,32056,2020
358,01,32080,2020
452,01,32224,2020
15,01,32248,2020
2010,01,32272,2020
1078,01,32416,2020
114,01,32440,2020
27,01,32536,2020
332,01,32560,2020
99,01,32584,2020
20,01,32656,2020
805,01,32704,2020
1340,01,32848,2020
71,01,32896,2020
514,01,32968,2020
0,01,33064,2020
321,01,33256,2020
517,01,33424,2020
2721,01,33448,2020
661,01,33472,2020
15,01,33544,2020
277,01,33640,2020
259,01,33712,2020
835,01,33808,2020
908,01,33856,2020
33,01,33904,2020
502,01,33976,2020
1918,01,34024,2020
502,01,34096,2020
59,01,34480,2020
241,01,34490,2020
137,01,34816,2020
0,01,34984,2020
54,01,35130,2020
96,01,35152,2020
91,01,35200,2020
678,01,35392,2020
904,06,25436,2020
1043,06,25488,2020
0,06,25506,2020
732,06,25534,2020
342,06,25576,2020
47,06,25590,2020
23844,06,26000,2020
634,06,26028,2020
94,06,26056,2020
4648,06,26067,2020
61475,06,27000,2020
76,06,27014,2020
39,06,27080,2020
1184,06,27130,2020
59,06,27190,2020
14758,06,28000,2020
39,06,28014,2020
25,06,28021,2020
3980,06,28112,2020
150,06,28154,2020
9531,06,28168,2020
1568,06,28182,2020
63,06,28210,2020
25780,06,29000,2020
11,06,29070,2020
625,06,29112,2020
84,06,29154,2020
42,06,29252,2020
429,06,29350,2020
145,06,29392,2020
65,06,29420,2020
6319,06,29504,2020
30449,06,30000,2020
6509,06,30014,2020
68,06,30028,2020
35,06,30126,2020
1694,06,30282,2020
0,06,30339,2020
230,06,30345,2020
2297,06,30378,2020
1012,06,30392,2020
1339,06,30410,2020
27,06,30412,2020
10,06,30420,2020
894,06,30476,2020
102,06,30560,2020
2347,06,30658,2020
31,06,30686,2020
1564,06,30693,2020
508,06,30703,2020
0,06,30714,2020
1997,06,30798,2020
82,06,30812,2020
248,06,30882,2020
164,06,30900,2020
945,06,30938,2020
165,06,77595,2020
157,06,77700,2020
155,06,77728,2020
139,06,77784,2020
411,06,77805,2020
10,06,77860,2020
798,06,77924,2020
0,06,77934,2020
870,06,77960,2020
7,06,78008,2020
78,06,78050,2020
1966,06,78092,2020
100,06,78106,2020
12644,06,78120,2020
183,06,78126,2020
3649,06,78138,2020
5033,06,78148,2020
856,06,78162,2020
4,06,78176,2020
138,06,78232,2020
279,06,78288,2020
141,06,78336,2020
243,06,78456,2020
1352,06,78470,2020
186,06,78568,2020
10337,06,78582,2020
1594,06,78596,2020
214,06,78638,2020
15,06,78652,2020
347,06,78666,2020
4,06,78715,2020
293,06,78750,2020
0,06,78792,2020
0,06,78890,2020
0,06,78932,2020
12,06,78949,2020
264,06,78960,2020
147,06,79030,2020
124,06,79529,2020
15578,06,80000,2020
99,06,80210,2020
12822,06,80238,2020
193,06,80266,2020
125,06,80280,2020
123,06,80364,2020
12,06,80448,2020
125,06,80476,2020
95,06,80483,2020
41,06,80515,2020
48,06,80560,2020
1077,06,80588,2020
9674,06,80644,2020
176,06,80686,2020
265,06,80763,2020
38,06,80784,2020
10198,06,80812,2020
42,09,44660,2020
6919,09,44690,2020
82,09,45120,2020
36,09,45995,2020
225,09,46240,2020
13956,09,46450,2020
7880,09,47290,2020
8753,09,47515,2020
35,09,47990,2020
320,09,49110,2020
1090,09,49180,2020
37,09,49720,2020
478,09,49810,2020
5681,09,49880,2020
14190,09,50370,2020
267,09,50576,2020
132,09,51420,2020
22568,09,52000,2020
5172,09,52210,2020
4118,09,52280,2020
1430,09,52560,2020
133,09,52770,2020
119,09,52910,2020
386,09,53120,2020
124,09,53260,2020
119,09,53400,2020
198,09,53540,2020
118,09,53610,2020
1561,09,54450,2020
109,09,54660,2020
231,09,54730,2020
4942,09,54940,2020
556,09,55725,2020
12184,09,55990,2020
8422,09,56200,2020
2072,09,56690,2020
230,09,56900,2020
138,09,56935,2020
399,09,57180,2020
361,09,57390,2020
1542,09,57670,2020
684,09,57880,2020
702,09,58520,2020
1103,09,59140,2020
708,09,59210,2020
580,09,60090,2020
339,09,60260,2020
48,09,60365,2020
86,09,60540,2020
8,09,61555,2020
213,09,61730,2020
1036,09,61870,2020
1788,09,62640,2020
34,09,63165,2020
379,09,63270,2020
251,08,78280,2020
2,08,78335,2020
12,08,78345,2020
1286,08,78610,2020
945,08,79100,2020
31,08,79105,2020
11,08,79270,2020
110,08,79785,2020
52,08,79800,2020
275,08,80040,2020
0,08,80095,2020
11,08,80370,2020
0,08,80755,2020
98,08,80865,2020
13,08,81030,2020
43,08,81305,2020
10,08,81690,2020
87,08,82130,2020
569,08,82350,2020
134,08,82460,2020
5,08,82735,2020
130,08,82900,2020
2349,08,83120,2020
41,08,83175,2020
1088,08,83230,2020
78,08,83450,2020
59,08,83500,2020
13521,08,83835,2020
0,08,84000,2020
552,08,84042,2020
4560,08,84440,2020
210,08,84770,2020
46,08,85045,2020
120,08,85155,2020
2435,08,85485,2020
105,08,85705,2020
0,08,85760,2020
866,08,86090,2020
522,08,86117,2020
0,08,86200,2020
351,08,86310,2020
104,08,86475,2020
597,08,86750,2020
105,10,01400,2020
23,10,01530,2020
17,10,01660,2020
4186,10,04130,2020
228,10,04650,2020
177,10,05690,2020
96,10,05820,2020
236,10,06730,2020
79,10,07250,2020
546,10,08680,2020
3148,10,09850,2020
647,10,10760,2020
431,10,14660,2020
2206,10,15310,2020
271,13,39720,2020
477,13,39748,2020
136,13,40028,2020
247,13,40056,2020
0,13,40196,2020
20,13,40532,2020
71,13,40812,2020
74,13,40840,2020
357,13,41036,2020
52,13,41344,2020
996,13,41347,2020
137,13,41400,2020
135,13,41484,2020
168,13,41540,2020
1315,13,41596,2020
34,13,41708,2020
63,13,41792,2020
747,13,41932,2020
1428,13,41988,2020
267,13,42100,2020
210,13,42128,2020
105,13,42156,2020
32,13,42184,2020
2039,13,42268,2020
4985,13,42425,2020
1243,13,42604,2020
137,13,42772,2020
191,13,42800,2020
3986,13,43192,2020
0,13,43210,2020
65,13,43360,2020
282,13,43580,2020
3181,13,43640,2020
151,13,43668,2020
63,13,43892,2020
27,13,44060,2020
